Feature,Mean Importance,Lower Bound,Upper Bound
percentile_50,0.0025234329654052353,0.002018939526730132,0.0030279264040803384
median,0.002554965945239686,0.002060646412576511,0.003049285477902862
min_diff,0.0032107887556494575,0.002147808879466696,0.004273768631832219
mean,0.0032721766865286264,0.002636684433331241,0.003907668939726012
percentile_75,0.003657512254905396,0.00320409995773816,0.004110924552072633
percentile_25,0.004537827269269112,0.003588717146149814,0.005486937392388411
min_value,0.006789938749574294,0.005408802770778995,0.008171074728369592
max_value,0.006876744382703944,0.00590667998784228,0.007846808777565608
kurtosis,0.008210746142749773,0.007311473887012172,0.009110018398487374
abs_skewness,0.009183180522349232,0.008164282827009574,0.010202078217688893
mean_diff,0.009267977312839928,0.007194765971281313,0.011341188654398544
max_diff,0.01318582397041804,0.010826692886552596,0.015544955054283483
iqr,0.016896349881938333,0.010687477680973554,0.02310522208290311
sum_diff,0.04847719659100775,0.02563625628111614,0.07131813690089936
count,0.05061165070566886,0.028977694688317696,0.07224560672302002
range_value,0.10592220326095644,0.09762618543680879,0.1142182210851041
autocorr,0.11157500993496763,0.09694608602906742,0.12620393384086787
std_deviation,0.18133185846672062,0.16778813976348542,0.19487557716995585
variance,0.18997140494712597,0.1789733247533678,0.20096948514088417
unique_count,0.22194321125398164,0.18486711700110295,0.25901930550686036
