Feature,Mean Importance,Lower Bound,Upper Bound
min_diff,0.0,0.0,0.0
min_value,0.0,0.0,0.0
median,0.028566859247196118,0.020660233110099856,0.036473485384292376
percentile_50,0.02873626179835571,0.020640385740855766,0.03683213785585565
iqr,0.028987426171808658,0.020162595925085174,0.03781225641853214
range_value,0.02938547791896562,0.02322806005478277,0.03554289578314847
max_value,0.029412141253249736,0.023890370900172764,0.03493391160632671
std_deviation,0.03645076058020572,0.02164206504996364,0.051259456110447806
mean,0.038476307717190676,0.028165688066829085,0.04878692736755227
variance,0.038782188102080305,0.021564458120884478,0.05599991808327613
unique_count,0.04030857904523047,0.03061000405155418,0.05000715403890676
percentile_75,0.04248636848043282,0.02665651281601868,0.05831622414484697
percentile_25,0.04611338724711073,0.018210517414522166,0.0740162570796993
autocorr,0.06365216960263656,0.04647413369421111,0.08083020551106201
mean_diff,0.06951030039156554,0.052391338837059875,0.0866292619460712
count,0.07099470379143541,0.048646892596659275,0.09334251498621154
sum_diff,0.07543410012445512,0.054574180761384344,0.09629401948752589
kurtosis,0.07737461868343637,0.06260315636869303,0.09214608099817971
abs_skewness,0.07807775603717848,0.0633501455441733,0.09280536653018366
max_diff,0.17725059380746597,0.1503486386169957,0.20415254899793622
