Feature,Mean Importance,Lower Bound,Upper Bound
min_value,0.0,0.0,0.0
min_diff,0.0,0.0,0.0
percentile_50,0.008564656883424981,0.006345894683991049,0.010783419082858913
median,0.008610292196883397,0.006440155637625436,0.010780428756141358
percentile_25,0.013763425929145048,0.00898495729168637,0.018541894566603725
percentile_75,0.018564675968064298,0.0074637648428801506,0.029665587093248444
range_value,0.03028393380090913,0.025475543073266643,0.03509232452855161
max_value,0.030931421743088956,0.02578620034326974,0.03607664314290817
iqr,0.03468270171958627,0.01120158691518644,0.0581638165239861
unique_count,0.03859519271695135,0.03168998497542038,0.045500400458482325
max_diff,0.058935900213467445,0.049372582837956425,0.06849921758897846
std_deviation,0.06137864573582226,0.04521552643858369,0.07754176503306083
abs_skewness,0.06429884132006752,0.052876883503316416,0.07572079913681863
variance,0.0664465402426277,0.04732613366208244,0.08556694682317295
kurtosis,0.07394621256360527,0.06008237512308327,0.08781005000412727
mean,0.07422631406516306,0.057502570910002195,0.09095005722032393
count,0.08612414548785678,0.07573924262622966,0.0965090483494839
autocorr,0.08960846035688544,0.06050457657386263,0.11871234413990825
sum_diff,0.12015540809617173,0.09894925784682376,0.1413615583455197
mean_diff,0.12088323096027938,0.08890145135597827,0.1528650105645805
