Feature,Mean Importance,Lower Bound,Upper Bound
min_diff,0.0,0.0,0.0
min_value,0.0,0.0,0.0
iqr,0.011240071435495887,0.0031772039374163494,0.019302938933575424
percentile_75,0.014711451198482155,0.004087385549494676,0.02533551684746963
std_deviation,0.015924850114040465,0.005372393351331741,0.02647730687674919
variance,0.017320308941075356,0.002286635945920181,0.03235398193623053
median,0.01794456143201813,-0.001836889490207029,0.03772601235424329
percentile_50,0.018121073144244257,-0.002130514576008276,0.03837266086449679
autocorr,0.023335957706100693,0.00783115564867128,0.0388407597635301
mean,0.028098069155568336,0.006754846321084855,0.04944129199005182
percentile_25,0.034157013788747054,-0.013558986403811285,0.08187301398130539
kurtosis,0.05303943130865846,0.02153318040535969,0.08454568221195723
max_diff,0.057770441420884326,0.023020318989200685,0.09252056385256796
range_value,0.06243099707842201,0.024227325400400505,0.1006346687564435
mean_diff,0.07481965337619552,0.011995165255772336,0.1376441414966187
max_value,0.0795608422833313,0.028680649732051852,0.13044103483461073
abs_skewness,0.11414647374494623,0.018049577314400142,0.21024337017549233
sum_diff,0.11790506520370203,0.04273813324480706,0.193071997162597
count,0.12665425268399655,0.0492094652332319,0.2040990401347612
unique_count,0.13281948598409116,0.035956952893048164,0.22968201907513414
