Feature,Mean Importance,Lower Bound,Upper Bound
min_diff,0.0,0.0,0.0
min_value,0.0,0.0,0.0
median,0.006927258952124654,0.003692774235797226,0.010161743668452081
percentile_50,0.0069302516626351795,0.0037444253505730216,0.010116077974697338
percentile_75,0.008665362652479597,0.00681521559996615,0.010515509704993046
iqr,0.009496236969681835,0.00692418066584756,0.01206829327351611
percentile_25,0.015245193303512143,0.005235714586616631,0.025254672020407654
range_value,0.021196438226819,0.019218264913216158,0.02317461154042184
max_value,0.02143458372045518,0.019644191831640165,0.0232249756092702
unique_count,0.02819099573898808,0.023874136640886293,0.032507854837089865
autocorr,0.0675978814374002,0.04388603223027895,0.09130973064452144
kurtosis,0.07372100628695692,0.06696823881397883,0.08047377375993502
mean_diff,0.07390956700646269,0.06657030111240017,0.0812488329005252
mean,0.07463269778234,0.05781879239438159,0.0914466031702984
count,0.08169684362973005,0.07378020784484998,0.08961347941461012
std_deviation,0.08310151770151185,0.06648402838553931,0.09971900701748439
variance,0.09014778458764788,0.07196210278455326,0.10833346639074251
sum_diff,0.09299956003354758,0.08156562174599143,0.10443349832110373
abs_skewness,0.10291390914262752,0.0783872354499951,0.12744058283525994
max_diff,0.14119291116507948,0.12169840927919687,0.1606874130509621
