Feature,Mean Importance,Lower Bound,Upper Bound
min_value,0.0,0.0,0.0
min_diff,0.0,0.0,0.0
percentile_25,0.011180657784171488,-0.00037081223353818,0.022732127801881157
percentile_50,0.011443811009693421,0.004452457422845379,0.018435164596541462
median,0.01154286821357117,0.0034944437775540505,0.01959129264958829
percentile_75,0.03927966252100544,-0.009098474342945119,0.08765779938495599
range_value,0.04006373291062508,0.02188925170626854,0.05823821411498162
unique_count,0.042430268278208894,0.020780826767241124,0.06407970978917667
max_value,0.04348273751930697,0.023037654443418595,0.06392782059519535
std_deviation,0.049975297270232664,0.0245256250607221,0.07542496947974323
max_diff,0.05337704978583412,0.017161328447691943,0.0895927711239763
iqr,0.05493666777896531,0.005508568300129114,0.1043647672578015
variance,0.05619458801941511,0.025393313111465175,0.08699586292736505
abs_skewness,0.061214689405321716,0.029784789391611485,0.09264458941903195
mean_diff,0.06252883630571758,0.029027499674355195,0.09603017293707997
mean,0.06415783284154843,0.01955307004722648,0.10876259563587037
kurtosis,0.07201115639966463,0.02230059323099036,0.1217217195683389
sum_diff,0.09535825433078884,0.043816259306832,0.1469002493547457
count,0.10033808924339588,0.04492297574736755,0.15575320273942422
autocorr,0.13048380038253327,0.03371269273120227,0.22725490803386428
